"region","sector","year","co2.emiss","scenario"
"MS","trn_pass_road_LDV","2020",0.0110769503770064,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MT","trn_pass_road_LDV","2020",0.00321911469541385,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NC","trn_pass_road_LDV","2020",0.0320284868415592,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ND","trn_pass_road_LDV","2020",0.00255161931498894,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NE","trn_pass_road_LDV","2020",0.00543598964798696,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NH","trn_pass_road_LDV","2020",0.00507189403434078,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NJ","trn_pass_road_LDV","2020",0.0279036000323178,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NM","trn_pass_road_LDV","2020",0.00616820142040682,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NV","trn_pass_road_LDV","2020",0.00812212184089544,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NY","trn_pass_road_LDV","2020",0.0371872608961829,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OH","trn_pass_road_LDV","2020",0.033944150799829,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OK","trn_pass_road_LDV","2020",0.0117591944863206,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OR","trn_pass_road_LDV","2020",0.0114666931293794,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"PA","trn_pass_road_LDV","2020",0.0335460173416143,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"RI","trn_pass_road_LDV","2020",0.00243163721166789,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SC","trn_pass_road_LDV","2020",0.0195218294381742,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SD","trn_pass_road_LDV","2020",0.00295404419690351,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TN","trn_pass_road_LDV","2020",0.0236155118562904,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TX","trn_pass_road_LDV","2020",0.0956312848776134,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"UT","trn_pass_road_LDV","2020",0.00877756675000243,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VA","trn_pass_road_LDV","2020",0.0279453440480033,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VT","trn_pass_road_LDV","2020",0.00210285349450426,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WA","trn_pass_road_LDV","2020",0.0226254439629652,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WI","trn_pass_road_LDV","2020",0.0181662003954397,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WV","trn_pass_road_LDV","2020",0.00531144743070148,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WY","trn_pass_road_LDV","2020",0.00189430352767148,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AK","trn_pass_road_LDV_4W","2020",0.474603753460374,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AL","trn_pass_road_LDV_4W","2020",4.92639236073602,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AR","trn_pass_road_LDV_4W","2020",2.62237575687614,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AZ","trn_pass_road_LDV_4W","2020",5.38539797468753,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CA","trn_pass_road_LDV_4W","2020",28.0143973140475,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CO","trn_pass_road_LDV_4W","2020",4.37868937827556,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CT","trn_pass_road_LDV_4W","2020",2.64785751397306,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"DC","trn_pass_road_LDV_4W","2020",0.206939944473004,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"DE","trn_pass_road_LDV_4W","2020",0.865688752909738,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"FL","trn_pass_road_LDV_4W","2020",16.9816203241669,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"GA","trn_pass_road_LDV_4W","2020",9.42683826143783,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"HI","trn_pass_road_LDV_4W","2020",0.83289098666736,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IA","trn_pass_road_LDV_4W","2020",2.80625941937484,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ID","trn_pass_road_LDV_4W","2020",1.46248300759573,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IL","trn_pass_road_LDV_4W","2020",8.35629759380361,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IN","trn_pass_road_LDV_4W","2020",5.72285847852986,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"KS","trn_pass_road_LDV_4W","2020",2.25066619484076,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"KY","trn_pass_road_LDV_4W","2020",3.97206289169877,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"LA","trn_pass_road_LDV_4W","2020",4.116196136353,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MA","trn_pass_road_LDV_4W","2020",5.20443597698755,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MD","trn_pass_road_LDV_4W","2020",5.25334358609572,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ME","trn_pass_road_LDV_4W","2020",1.45909846474183,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MI","trn_pass_road_LDV_4W","2020",8.73050949322617,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MN","trn_pass_road_LDV_4W","2020",4.83379852721468,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MO","trn_pass_road_LDV_4W","2020",5.78007627481074,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MS","trn_pass_road_LDV_4W","2020",3.10187564058187,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MT","trn_pass_road_LDV_4W","2020",0.958037929488847,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NC","trn_pass_road_LDV_4W","2020",8.64162929752675,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ND","trn_pass_road_LDV_4W","2020",0.777930311356481,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NE","trn_pass_road_LDV_4W","2020",1.54239397244486,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NH","trn_pass_road_LDV_4W","2020",1.34250032964608,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NJ","trn_pass_road_LDV_4W","2020",7.51085964361987,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NM","trn_pass_road_LDV_4W","2020",1.71299500097538,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NV","trn_pass_road_LDV_4W","2020",2.21666885405,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NY","trn_pass_road_LDV_4W","2020",9.73463213052339,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OH","trn_pass_road_LDV_4W","2020",9.19802788589088,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OK","trn_pass_road_LDV_4W","2020",3.3757288025013,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OR","trn_pass_road_LDV_4W","2020",2.95117286845096,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"PA","trn_pass_road_LDV_4W","2020",8.90828319873225,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"RI","trn_pass_road_LDV_4W","2020",0.685077677834273,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SC","trn_pass_road_LDV_4W","2020",5.38001662742342,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SD","trn_pass_road_LDV_4W","2020",0.862361858771763,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TN","trn_pass_road_LDV_4W","2020",6.22513464726298,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TX","trn_pass_road_LDV_4W","2020",26.1145635919151,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"UT","trn_pass_road_LDV_4W","2020",2.28853237105502,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VA","trn_pass_road_LDV_4W","2020",7.47619598267394,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VT","trn_pass_road_LDV_4W","2020",0.571531418879209,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WA","trn_pass_road_LDV_4W","2020",5.49804080036916,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WI","trn_pass_road_LDV_4W","2020",4.83452808267913,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WV","trn_pass_road_LDV_4W","2020",1.415365845247,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WY","trn_pass_road_LDV_4W","2020",0.564736305173667,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AL","trn_shipping_intl","2020",0.192350413022682,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CA","trn_shipping_intl","2020",6.860541610754,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"DE","trn_shipping_intl","2020",0.022252406460253,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"FL","trn_shipping_intl","2020",2.99910898166416,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"GA","trn_shipping_intl","2020",0.553274352586954,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"HI","trn_shipping_intl","2020",0.250063297031076,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IL","trn_shipping_intl","2020",0.000566929990442952,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IN","trn_shipping_intl","2020",0.0363837710799606,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"LA","trn_shipping_intl","2020",1.41272272866934,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MA","trn_shipping_intl","2020",0.0312631417959065,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MD","trn_shipping_intl","2020",0.0184372296409758,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ME","trn_shipping_intl","2020",0.0573977275800803,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MI","trn_shipping_intl","2020",0.0581128219194429,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MN","trn_shipping_intl","2020",0.0293243634380544,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MS","trn_shipping_intl","2020",0.17149063525426,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NC","trn_shipping_intl","2020",0.00333688526481257,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NJ","trn_shipping_intl","2020",1.31882392144482,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NY","trn_shipping_intl","2020",1.75797808032868,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OH","trn_shipping_intl","2020",0.00232760345441901,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OR","trn_shipping_intl","2020",0.0933385158004528,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"PA","trn_shipping_intl","2020",0.118430594402287,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"RI","trn_shipping_intl","2020",5.61813949243686e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SC","trn_shipping_intl","2020",0.594107372005446,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TN","trn_shipping_intl","2020",0.00428303496535494,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TX","trn_shipping_intl","2020",6.94871767413334,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VA","trn_shipping_intl","2020",0.0926010199023056,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WA","trn_shipping_intl","2020",3.32827231403019,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AL","airCO2","2025",-0.000203853,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AR","airCO2","2025",-6.95704e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AZ","airCO2","2025",-0.000133765,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CA","airCO2","2025",-9.74809e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CO","airCO2","2025",-0.000155881,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CT","airCO2","2025",-5.24381e-06,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"DE","airCO2","2025",-1.1015e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"FL","airCO2","2025",-0.000359453,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"GA","airCO2","2025",-0.000199887,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IA","airCO2","2025",-0.000133215,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ID","airCO2","2025",-4.45195e-06,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IL","airCO2","2025",-0.000204056,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IN","airCO2","2025",-0.000354247,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"KS","airCO2","2025",-0.000138415,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"KY","airCO2","2025",-0.000215121,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"LA","airCO2","2025",-0.000258134,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MA","airCO2","2025",-1.89715e-06,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MD","airCO2","2025",-5.21171e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MI","airCO2","2025",-0.000203379,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MN","airCO2","2025",-0.000110052,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MO","airCO2","2025",-0.000119841,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MS","airCO2","2025",-7.05354e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MT","airCO2","2025",-5.83473e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NC","airCO2","2025",-0.000159938,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ND","airCO2","2025",-8.33351e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NE","airCO2","2025",-6.69144e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NH","airCO2","2025",-7.25028e-07,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NJ","airCO2","2025",-3.69502e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NM","airCO2","2025",-0.000118829,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NV","airCO2","2025",-2.51406e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NY","airCO2","2025",-5.99956e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OH","airCO2","2025",-0.00033803,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OK","airCO2","2025",-0.000192416,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OR","airCO2","2025",-2.56803e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"PA","airCO2","2025",-0.000203022,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"RI","airCO2","2025",-4.10849e-07,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SC","airCO2","2025",-0.000103746,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SD","airCO2","2025",-5.50919e-06,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TN","airCO2","2025",-0.000137232,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TX","airCO2","2025",-0.00200539,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"UT","airCO2","2025",-0.000115119,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VA","airCO2","2025",-9.85794e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VT","airCO2","2025",-1.84345e-07,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WA","airCO2","2025",-5.37096e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WI","airCO2","2025",-8.60809e-05,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WV","airCO2","2025",-0.000200837,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WY","airCO2","2025",-0.000178604,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"USA","backup_electricity","2025",2.41766,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AK","base load generation","2025",0.0166847465,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AL","base load generation","2025",4.1662791067,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AR","base load generation","2025",2.7482095743,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AZ","base load generation","2025",2.8242399558,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CA","base load generation","2025",3.938459021,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CO","base load generation","2025",2.20013991546,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"CT","base load generation","2025",0.4628276545,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"DC","base load generation","2025",0.00355767112,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"DE","base load generation","2025",0.089859400173,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"FL","base load generation","2025",11.484188086,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"GA","base load generation","2025",4.2769134139,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"HI","base load generation","2025",0.7352461901,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IA","base load generation","2025",1.79518727055,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ID","base load generation","2025",0.090270529,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IL","base load generation","2025",4.956901239,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"IN","base load generation","2025",7.1053997586,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"KS","base load generation","2025",2.84954521214,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"KY","base load generation","2025",5.1424763127,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"LA","base load generation","2025",2.1040355325,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MA","base load generation","2025",0.5528359254,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MD","base load generation","2025",1.1728517999,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ME","base load generation","2025",0.3063432859,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MI","base load generation","2025",4.301728995,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MN","base load generation","2025",1.7291883584,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MO","base load generation","2025",3.098227169,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MS","base load generation","2025",0.89582396521,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"MT","base load generation","2025",0.32858062383,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NC","base load generation","2025",4.0952029134,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"ND","base load generation","2025",1.82335629202,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NE","base load generation","2025",1.5809810086,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NH","base load generation","2025",0.3992209666,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NJ","base load generation","2025",0.85456634387,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NM","base load generation","2025",1.2013584727,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NV","base load generation","2025",0.2065874458,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"NY","base load generation","2025",0.79637476799,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OH","base load generation","2025",5.835878257,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OK","base load generation","2025",1.99891635365,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"OR","base load generation","2025",0.191719143402,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"PA","base load generation","2025",5.24165801,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"RI","base load generation","2025",0.113896191886,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SC","base load generation","2025",2.9713043525,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"SD","base load generation","2025",0.105449856009,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TN","base load generation","2025",2.52927354358,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"TX","base load generation","2025",15.9945592856,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"UT","base load generation","2025",0.4833261063,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VA","base load generation","2025",1.7166525933,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"VT","base load generation","2025",0.043646566741,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WA","base load generation","2025",0.49539940256,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WI","base load generation","2025",1.961610289,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WV","base load generation","2025",5.2999819975,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"WY","base load generation","2025",3.5468905376,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AL","biomass liquids","2025",-0.0220956034338042,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
"AR","biomass liquids","2025",-0.0284108829055603,"GCAM-USA_DAC_NZUSA2050ghg_NZROW2060co2_newEFV2_allEF"
