"region","sector","year","co2.emiss","scenario"
"OH","process heat cement","2020",0.248156515961777,"GCAM-USA_REF"
"OK","process heat cement","2020",0.107300957755758,"GCAM-USA_REF"
"OR","process heat cement","2020",0.0901891062841702,"GCAM-USA_REF"
"PA","process heat cement","2020",0.402661588378893,"GCAM-USA_REF"
"SC","process heat cement","2020",0.193408652812456,"GCAM-USA_REF"
"SD","process heat cement","2020",0.0345716734452329,"GCAM-USA_REF"
"TN","process heat cement","2020",0.185929348166235,"GCAM-USA_REF"
"TX","process heat cement","2020",0.940702835540349,"GCAM-USA_REF"
"UT","process heat cement","2020",0.0953424551511486,"GCAM-USA_REF"
"VA","process heat cement","2020",0.222792809714622,"GCAM-USA_REF"
"WA","process heat cement","2020",0.202108294997939,"GCAM-USA_REF"
"WI","process heat cement","2020",0.13924902579508,"GCAM-USA_REF"
"WV","process heat cement","2020",0.0490059292626029,"GCAM-USA_REF"
"AK","resid clothes dryers","2020",0.000621915,"GCAM-USA_REF"
"AL","resid clothes dryers","2020",0.00715472,"GCAM-USA_REF"
"AR","resid clothes dryers","2020",0.002840644,"GCAM-USA_REF"
"AZ","resid clothes dryers","2020",0.00415507,"GCAM-USA_REF"
"CA","resid clothes dryers","2020",0.0985352,"GCAM-USA_REF"
"CO","resid clothes dryers","2020",0.00771596,"GCAM-USA_REF"
"CT","resid clothes dryers","2020",0.0047854,"GCAM-USA_REF"
"DC","resid clothes dryers","2020",0.00141321,"GCAM-USA_REF"
"DE","resid clothes dryers","2020",0.001034659,"GCAM-USA_REF"
"FL","resid clothes dryers","2020",0.00559213,"GCAM-USA_REF"
"GA","resid clothes dryers","2020",0.0178381,"GCAM-USA_REF"
"HI","resid clothes dryers","2020",8.70452e-05,"GCAM-USA_REF"
"IA","resid clothes dryers","2020",0.00198756,"GCAM-USA_REF"
"ID","resid clothes dryers","2020",0.001507357,"GCAM-USA_REF"
"IL","resid clothes dryers","2020",0.02245264,"GCAM-USA_REF"
"IN","resid clothes dryers","2020",0.0083754,"GCAM-USA_REF"
"KS","resid clothes dryers","2020",0.002513269,"GCAM-USA_REF"
"KY","resid clothes dryers","2020",0.00661265,"GCAM-USA_REF"
"LA","resid clothes dryers","2020",0.00575541,"GCAM-USA_REF"
"MA","resid clothes dryers","2020",0.01158545,"GCAM-USA_REF"
"MD","resid clothes dryers","2020",0.00831796,"GCAM-USA_REF"
"ME","resid clothes dryers","2020",0.0001852995,"GCAM-USA_REF"
"MI","resid clothes dryers","2020",0.01678031,"GCAM-USA_REF"
"MN","resid clothes dryers","2020",0.003171879,"GCAM-USA_REF"
"MO","resid clothes dryers","2020",0.00385952,"GCAM-USA_REF"
"MS","resid clothes dryers","2020",0.00524233,"GCAM-USA_REF"
"MT","resid clothes dryers","2020",0.000932237,"GCAM-USA_REF"
"NC","resid clothes dryers","2020",0.00814351,"GCAM-USA_REF"
"ND","resid clothes dryers","2020",0.0002445369,"GCAM-USA_REF"
"NE","resid clothes dryers","2020",0.001145858,"GCAM-USA_REF"
"NH","resid clothes dryers","2020",0.00059016,"GCAM-USA_REF"
"NJ","resid clothes dryers","2020",0.02555942,"GCAM-USA_REF"
"NM","resid clothes dryers","2020",0.0023719,"GCAM-USA_REF"
"NV","resid clothes dryers","2020",0.00327341,"GCAM-USA_REF"
"NY","resid clothes dryers","2020",0.0446542,"GCAM-USA_REF"
"OH","resid clothes dryers","2020",0.01819594,"GCAM-USA_REF"
"OK","resid clothes dryers","2020",0.00481696,"GCAM-USA_REF"
"OR","resid clothes dryers","2020",0.002517777,"GCAM-USA_REF"
"PA","resid clothes dryers","2020",0.02276479,"GCAM-USA_REF"
"RI","resid clothes dryers","2020",0.001836439,"GCAM-USA_REF"
"SC","resid clothes dryers","2020",0.00437633,"GCAM-USA_REF"
"SD","resid clothes dryers","2020",0.0003236643,"GCAM-USA_REF"
"TN","resid clothes dryers","2020",0.011138,"GCAM-USA_REF"
"TX","resid clothes dryers","2020",0.0377964,"GCAM-USA_REF"
"UT","resid clothes dryers","2020",0.00372014,"GCAM-USA_REF"
"VA","resid clothes dryers","2020",0.00917289,"GCAM-USA_REF"
"VT","resid clothes dryers","2020",0.0002363374,"GCAM-USA_REF"
"WA","resid clothes dryers","2020",0.0051836,"GCAM-USA_REF"
"WI","resid clothes dryers","2020",0.00590274,"GCAM-USA_REF"
"WV","resid clothes dryers","2020",0.002113487,"GCAM-USA_REF"
"WY","resid clothes dryers","2020",0.000583488,"GCAM-USA_REF"
"AK","resid cooking","2020",0.00501320059157291,"GCAM-USA_REF"
"AL","resid cooking","2020",0.0306916646430938,"GCAM-USA_REF"
"AR","resid cooking","2020",0.013516382782161,"GCAM-USA_REF"
"AZ","resid cooking","2020",0.0195691575699867,"GCAM-USA_REF"
"CA","resid cooking","2020",0.405789172977964,"GCAM-USA_REF"
"CO","resid cooking","2020",0.0380089768287589,"GCAM-USA_REF"
"CT","resid cooking","2020",0.0290512207699894,"GCAM-USA_REF"
"DC","resid cooking","2020",0.00613468320964523,"GCAM-USA_REF"
"DE","resid cooking","2020",0.00628710135786264,"GCAM-USA_REF"
"FL","resid cooking","2020",0.0311465883547548,"GCAM-USA_REF"
"GA","resid cooking","2020",0.0751740219054988,"GCAM-USA_REF"
"HI","resid cooking","2020",0.00103706168381034,"GCAM-USA_REF"
"IA","resid cooking","2020",0.0102312671469781,"GCAM-USA_REF"
"ID","resid cooking","2020",0.00851325086342371,"GCAM-USA_REF"
"IL","resid cooking","2020",0.096483150581667,"GCAM-USA_REF"
"IN","resid cooking","2020",0.0376396057677006,"GCAM-USA_REF"
"KS","resid cooking","2020",0.0113923067803562,"GCAM-USA_REF"
"KY","resid cooking","2020",0.0287006316521643,"GCAM-USA_REF"
"LA","resid cooking","2020",0.0246473521972653,"GCAM-USA_REF"
"MA","resid cooking","2020",0.0582073776484941,"GCAM-USA_REF"
"MD","resid cooking","2020",0.0425032356971226,"GCAM-USA_REF"
"ME","resid cooking","2020",0.00437457900166932,"GCAM-USA_REF"
"MI","resid cooking","2020",0.0773087986440991,"GCAM-USA_REF"
"MN","resid cooking","2020",0.0154418289452609,"GCAM-USA_REF"
"MO","resid cooking","2020",0.01814853083972,"GCAM-USA_REF"
"MS","resid cooking","2020",0.0235718509344201,"GCAM-USA_REF"
"MT","resid cooking","2020",0.0083018980898028,"GCAM-USA_REF"
"NC","resid cooking","2020",0.0441212109996186,"GCAM-USA_REF"
"ND","resid cooking","2020",0.00162907696999355,"GCAM-USA_REF"
"NE","resid cooking","2020",0.00550615056504574,"GCAM-USA_REF"
"NH","resid cooking","2020",0.0056631375208895,"GCAM-USA_REF"
"NJ","resid cooking","2020",0.111689358201959,"GCAM-USA_REF"
"NM","resid cooking","2020",0.0129267591203525,"GCAM-USA_REF"
"NV","resid cooking","2020",0.0148007586866951,"GCAM-USA_REF"
"NY","resid cooking","2020",0.191272606064342,"GCAM-USA_REF"
"OH","resid cooking","2020",0.0810126021017268,"GCAM-USA_REF"
"OK","resid cooking","2020",0.0225087445663305,"GCAM-USA_REF"
"OR","resid cooking","2020",0.0115488174470259,"GCAM-USA_REF"
"PA","resid cooking","2020",0.112965739363242,"GCAM-USA_REF"
"RI","resid cooking","2020",0.0100283816080773,"GCAM-USA_REF"
"SC","resid cooking","2020",0.0198768037192601,"GCAM-USA_REF"
"SD","resid cooking","2020",0.00184238858681962,"GCAM-USA_REF"
"TN","resid cooking","2020",0.0458287428151699,"GCAM-USA_REF"
"TX","resid cooking","2020",0.167027727907215,"GCAM-USA_REF"
"UT","resid cooking","2020",0.015609254768687,"GCAM-USA_REF"
"VA","resid cooking","2020",0.0457033305721771,"GCAM-USA_REF"
"VT","resid cooking","2020",0.00236214867718659,"GCAM-USA_REF"
"WA","resid cooking","2020",0.0244741659130496,"GCAM-USA_REF"
"WI","resid cooking","2020",0.0305223239025345,"GCAM-USA_REF"
"WV","resid cooking","2020",0.00968562559979285,"GCAM-USA_REF"
"WY","resid cooking","2020",0.0037797231173458,"GCAM-USA_REF"
"AK","resid heating","2020",0.243834547816932,"GCAM-USA_REF"
"AL","resid heating","2020",0.27377781277238,"GCAM-USA_REF"
"AR","resid heating","2020",0.349791812962624,"GCAM-USA_REF"
"AZ","resid heating","2020",0.167883364522,"GCAM-USA_REF"
"CA","resid heating","2020",1.76766184599408,"GCAM-USA_REF"
"CO","resid heating","2020",1.24716176687717,"GCAM-USA_REF"
"CT","resid heating","2020",0.952431927084497,"GCAM-USA_REF"
"DC","resid heating","2020",0.133030921787829,"GCAM-USA_REF"
"DE","resid heating","2020",0.150642824503058,"GCAM-USA_REF"
"FL","resid heating","2020",0.0866161591516858,"GCAM-USA_REF"
"GA","resid heating","2020",0.935098480781103,"GCAM-USA_REF"
"HI","resid heating","2020",0.000233131926315511,"GCAM-USA_REF"
"IA","resid heating","2020",0.783327082126793,"GCAM-USA_REF"
"ID","resid heating","2020",0.259434831679659,"GCAM-USA_REF"
"IL","resid heating","2020",4.07012356186604,"GCAM-USA_REF"
"IN","resid heating","2020",1.36923468303574,"GCAM-USA_REF"
"KS","resid heating","2020",0.615658437278816,"GCAM-USA_REF"
"KY","resid heating","2020",0.535980777243891,"GCAM-USA_REF"
"LA","resid heating","2020",0.23936325169904,"GCAM-USA_REF"
"MA","resid heating","2020",1.91253087134475,"GCAM-USA_REF"
"MD","resid heating","2020",0.992260176650203,"GCAM-USA_REF"
"ME","resid heating","2020",0.431075394959092,"GCAM-USA_REF"
"MI","resid heating","2020",3.56791737059459,"GCAM-USA_REF"
"MN","resid heating","2020",1.48934642092772,"GCAM-USA_REF"
"MO","resid heating","2020",0.913085774142116,"GCAM-USA_REF"
"MS","resid heating","2020",0.194752318148473,"GCAM-USA_REF"
"MT","resid heating","2020",0.22626103436489,"GCAM-USA_REF"
"NC","resid heating","2020",0.772511232108295,"GCAM-USA_REF"
"ND","resid heating","2020",0.172368240724795,"GCAM-USA_REF"
"NE","resid heating","2020",0.397282406782138,"GCAM-USA_REF"
"NH","resid heating","2020",0.221522094108859,"GCAM-USA_REF"
"NJ","resid heating","2020",2.38536851879459,"GCAM-USA_REF"
"NM","resid heating","2020",0.287661115771903,"GCAM-USA_REF"
"NV","resid heating","2020",0.291436871253802,"GCAM-USA_REF"
"NY","resid heating","2020",5.59324132769113,"GCAM-USA_REF"
"OH","resid heating","2020",3.08894032674775,"GCAM-USA_REF"
"OK","resid heating","2020",0.64864250508378,"GCAM-USA_REF"
"OR","resid heating","2020",0.396912903964321,"GCAM-USA_REF"
"PA","resid heating","2020",3.13976758997768,"GCAM-USA_REF"
"RI","resid heating","2020",0.317230734794892,"GCAM-USA_REF"
"SC","resid heating","2020",0.23911713040894,"GCAM-USA_REF"
"SD","resid heating","2020",0.163495181909311,"GCAM-USA_REF"
"TN","resid heating","2020",0.661896385656987,"GCAM-USA_REF"
"TX","resid heating","2020",1.60424068970537,"GCAM-USA_REF"
"UT","resid heating","2020",0.562518070613792,"GCAM-USA_REF"
"VA","resid heating","2020",0.998495640710918,"GCAM-USA_REF"
"VT","resid heating","2020",0.143435814612033,"GCAM-USA_REF"
"WA","resid heating","2020",0.753660084358991,"GCAM-USA_REF"
"WI","resid heating","2020",1.646084612975,"GCAM-USA_REF"
"WV","resid heating","2020",0.282965276622127,"GCAM-USA_REF"
"WY","resid heating","2020",0.112991048344783,"GCAM-USA_REF"
"AK","resid hot water","2020",0.052857934277512,"GCAM-USA_REF"
"AL","resid hot water","2020",0.128162154750766,"GCAM-USA_REF"
"AR","resid hot water","2020",0.0924899846512742,"GCAM-USA_REF"
"AZ","resid hot water","2020",0.251724133514955,"GCAM-USA_REF"
"CA","resid hot water","2020",3.11538228688887,"GCAM-USA_REF"
"CO","resid hot water","2020",0.494826235513503,"GCAM-USA_REF"
"CT","resid hot water","2020",0.305220008371071,"GCAM-USA_REF"
"DC","resid hot water","2020",0.0415651115621727,"GCAM-USA_REF"
"DE","resid hot water","2020",0.0354565403994268,"GCAM-USA_REF"
"FL","resid hot water","2020",0.0989238642634927,"GCAM-USA_REF"
"GA","resid hot water","2020",0.507081293449476,"GCAM-USA_REF"
"HI","resid hot water","2020",0.00868138152408957,"GCAM-USA_REF"
"IA","resid hot water","2020",0.195826187387217,"GCAM-USA_REF"
"ID","resid hot water","2020",0.0991525193163534,"GCAM-USA_REF"
"IL","resid hot water","2020",1.03614830333785,"GCAM-USA_REF"
"IN","resid hot water","2020",0.390164663647107,"GCAM-USA_REF"
"KS","resid hot water","2020",0.23376518164047,"GCAM-USA_REF"
"KY","resid hot water","2020",0.11844419821822,"GCAM-USA_REF"
"LA","resid hot water","2020",0.176343949662131,"GCAM-USA_REF"
"MA","resid hot water","2020",0.608313563411055,"GCAM-USA_REF"
"MD","resid hot water","2020",0.257785914330283,"GCAM-USA_REF"
"ME","resid hot water","2020",0.0475449524012535,"GCAM-USA_REF"
"MI","resid hot water","2020",0.80741746544676,"GCAM-USA_REF"
"MN","resid hot water","2020",0.302191666483951,"GCAM-USA_REF"
"MO","resid hot water","2020",0.355957637255664,"GCAM-USA_REF"
"MS","resid hot water","2020",0.0987375800927755,"GCAM-USA_REF"
"MT","resid hot water","2020",0.0776128284182661,"GCAM-USA_REF"
"NC","resid hot water","2020",0.256716666713266,"GCAM-USA_REF"
"ND","resid hot water","2020",0.0272087735938841,"GCAM-USA_REF"
"NE","resid hot water","2020",0.108370791884778,"GCAM-USA_REF"
"NH","resid hot water","2020",0.0605368937740736,"GCAM-USA_REF"
"NJ","resid hot water","2020",0.840597079363976,"GCAM-USA_REF"
"NM","resid hot water","2020",0.15840669433896,"GCAM-USA_REF"
"NV","resid hot water","2020",0.202034279013748,"GCAM-USA_REF"
"NY","resid hot water","2020",1.6172218067214,"GCAM-USA_REF"
"OH","resid hot water","2020",0.851036075697223,"GCAM-USA_REF"
"OK","resid hot water","2020",0.160733755019432,"GCAM-USA_REF"
"OR","resid hot water","2020",0.164359026157424,"GCAM-USA_REF"
"PA","resid hot water","2020",0.834630588052307,"GCAM-USA_REF"
"RI","resid hot water","2020",0.105177428297202,"GCAM-USA_REF"
"SC","resid hot water","2020",0.127734279145128,"GCAM-USA_REF"
"SD","resid hot water","2020",0.0331252269910402,"GCAM-USA_REF"
"TN","resid hot water","2020",0.190178381521661,"GCAM-USA_REF"
"TX","resid hot water","2020",1.00091006198118,"GCAM-USA_REF"
"UT","resid hot water","2020",0.224417376179061,"GCAM-USA_REF"
"VA","resid hot water","2020",0.279289227713469,"GCAM-USA_REF"
"VT","resid hot water","2020",0.0251849543683595,"GCAM-USA_REF"
"WA","resid hot water","2020",0.338166678440128,"GCAM-USA_REF"
"WI","resid hot water","2020",0.298615400434481,"GCAM-USA_REF"
"WV","resid hot water","2020",0.0614786389024975,"GCAM-USA_REF"
"WY","resid hot water","2020",0.0417618992160901,"GCAM-USA_REF"
"AK","resid other","2020",0.00544386093777621,"GCAM-USA_REF"
"AL","resid other","2020",0.0297682568336502,"GCAM-USA_REF"
"AR","resid other","2020",0.0135664895922281,"GCAM-USA_REF"
"AZ","resid other","2020",0.0212055426220578,"GCAM-USA_REF"
"CA","resid other","2020",0.408481827697463,"GCAM-USA_REF"
"CO","resid other","2020",0.0410041895089518,"GCAM-USA_REF"
"CT","resid other","2020",0.0317220303524438,"GCAM-USA_REF"
"DC","resid other","2020",0.00602577100753999,"GCAM-USA_REF"
"DE","resid other","2020",0.0067917809134868,"GCAM-USA_REF"
"FL","resid other","2020",0.0366797594880471,"GCAM-USA_REF"
"GA","resid other","2020",0.0735345757137742,"GCAM-USA_REF"
"HI","resid other","2020",0.00109408756692389,"GCAM-USA_REF"
"IA","resid other","2020",0.0105059025092472,"GCAM-USA_REF"
"ID","resid other","2020",0.00944536314493073,"GCAM-USA_REF"
"IL","resid other","2020",0.0874423257197935,"GCAM-USA_REF"
"IN","resid other","2020",0.0359522372769488,"GCAM-USA_REF"
"KS","resid other","2020",0.0132622530972539,"GCAM-USA_REF"
"KY","resid other","2020",0.0268226381466656,"GCAM-USA_REF"
"LA","resid other","2020",0.0234149562341943,"GCAM-USA_REF"
"MA","resid other","2020",0.0611033033658505,"GCAM-USA_REF"
"MD","resid other","2020",0.0443895671522514,"GCAM-USA_REF"
"ME","resid other","2020",0.00585919136622978,"GCAM-USA_REF"
"MI","resid other","2020",0.0752095156324285,"GCAM-USA_REF"
"MN","resid other","2020",0.0158314685872187,"GCAM-USA_REF"
"MO","resid other","2020",0.0170458836498937,"GCAM-USA_REF"
"MS","resid other","2020",0.0230691226295331,"GCAM-USA_REF"
"MT","resid other","2020",0.00983709743596117,"GCAM-USA_REF"
"NC","resid other","2020",0.0474767275257093,"GCAM-USA_REF"
"ND","resid other","2020",0.00178065160977464,"GCAM-USA_REF"
"NE","resid other","2020",0.00554151928542182,"GCAM-USA_REF"
"NH","resid other","2020",0.00694976585782388,"GCAM-USA_REF"
"NJ","resid other","2020",0.109940897296152,"GCAM-USA_REF"
"NM","resid other","2020",0.0140990072418712,"GCAM-USA_REF"
"NV","resid other","2020",0.0150557900182341,"GCAM-USA_REF"
"NY","resid other","2020",0.185565768542832,"GCAM-USA_REF"
"OH","resid other","2020",0.0767222134179288,"GCAM-USA_REF"
"OK","resid other","2020",0.0261073120155272,"GCAM-USA_REF"
"OR","resid other","2020",0.0118870703904901,"GCAM-USA_REF"
"PA","resid other","2020",0.116403181162513,"GCAM-USA_REF"
"RI","resid other","2020",0.0106710620298089,"GCAM-USA_REF"
"SC","resid other","2020",0.0200206968576107,"GCAM-USA_REF"
"SD","resid other","2020",0.00196949868365481,"GCAM-USA_REF"
"TN","resid other","2020",0.0442864794908393,"GCAM-USA_REF"
"TX","resid other","2020",0.178704379356675,"GCAM-USA_REF"
"UT","resid other","2020",0.0154501820636399,"GCAM-USA_REF"
"VA","resid other","2020",0.0473892527877265,"GCAM-USA_REF"
"VT","resid other","2020",0.0028845586155421,"GCAM-USA_REF"
"WA","resid other","2020",0.0259354141212809,"GCAM-USA_REF"
"WI","resid other","2020",0.0300352783768398,"GCAM-USA_REF"
"WV","resid other","2020",0.00921601160719422,"GCAM-USA_REF"
"WY","resid other","2020",0.00422304718596608,"GCAM-USA_REF"
"AK","subpeak generation","2020",0.01321869,"GCAM-USA_REF"
"AL","subpeak generation","2020",0.4755433592,"GCAM-USA_REF"
"AR","subpeak generation","2020",0.13042629,"GCAM-USA_REF"
"AZ","subpeak generation","2020",0.13031104,"GCAM-USA_REF"
"CA","subpeak generation","2020",0.235624397,"GCAM-USA_REF"
"CO","subpeak generation","2020",0.050709821,"GCAM-USA_REF"
"CT","subpeak generation","2020",0.0849064922,"GCAM-USA_REF"
"DE","subpeak generation","2020",0.05954586,"GCAM-USA_REF"
"FL","subpeak generation","2020",0.755613888,"GCAM-USA_REF"
"GA","subpeak generation","2020",0.42250016,"GCAM-USA_REF"
"HI","subpeak generation","2020",0.0368255268082495,"GCAM-USA_REF"
"IA","subpeak generation","2020",0.0255529662071943,"GCAM-USA_REF"
"ID","subpeak generation","2020",0.037029989,"GCAM-USA_REF"
"IL","subpeak generation","2020",0.387072620605827,"GCAM-USA_REF"
"IN","subpeak generation","2020",0.380783745621198,"GCAM-USA_REF"
"KS","subpeak generation","2020",0.0019031167,"GCAM-USA_REF"
"KY","subpeak generation","2020",0.205186572667725,"GCAM-USA_REF"
"LA","subpeak generation","2020",0.407606253,"GCAM-USA_REF"
"MA","subpeak generation","2020",0.110957253,"GCAM-USA_REF"
"MD","subpeak generation","2020",0.0521636,"GCAM-USA_REF"
"ME","subpeak generation","2020",0.012671841492,"GCAM-USA_REF"
"MI","subpeak generation","2020",0.441346502514642,"GCAM-USA_REF"
"MN","subpeak generation","2020",0.0717309302296781,"GCAM-USA_REF"
"MO","subpeak generation","2020",0.191074851185782,"GCAM-USA_REF"
"MS","subpeak generation","2020",0.3947517725,"GCAM-USA_REF"
"MT","subpeak generation","2020",0.0088273658,"GCAM-USA_REF"
"NC","subpeak generation","2020",0.3221131014,"GCAM-USA_REF"
"ND","subpeak generation","2020",0.0109161148953032,"GCAM-USA_REF"
"NE","subpeak generation","2020",0.00620076840671425,"GCAM-USA_REF"
"NH","subpeak generation","2020",0.030283122356,"GCAM-USA_REF"
"NJ","subpeak generation","2020",0.36737172,"GCAM-USA_REF"
"NM","subpeak generation","2020",0.04114122,"GCAM-USA_REF"
"NV","subpeak generation","2020",0.2884225048,"GCAM-USA_REF"
"NY","subpeak generation","2020",0.45681936,"GCAM-USA_REF"
"OH","subpeak generation","2020",0.597774884846528,"GCAM-USA_REF"
"OK","subpeak generation","2020",0.033265816,"GCAM-USA_REF"
"OR","subpeak generation","2020",0.1558619876,"GCAM-USA_REF"
"PA","subpeak generation","2020",0.57007241,"GCAM-USA_REF"
"RI","subpeak generation","2020",0.0354202373,"GCAM-USA_REF"
"SC","subpeak generation","2020",0.1624229833,"GCAM-USA_REF"
"SD","subpeak generation","2020",0.00976740139390813,"GCAM-USA_REF"
"TN","subpeak generation","2020",0.0812194086,"GCAM-USA_REF"
"TX","subpeak generation","2020",0.722064087,"GCAM-USA_REF"
"UT","subpeak generation","2020",0.077671791,"GCAM-USA_REF"
"VA","subpeak generation","2020",0.29703746,"GCAM-USA_REF"
"VT","subpeak generation","2020",1.8136443e-05,"GCAM-USA_REF"
"WA","subpeak generation","2020",0.1358692015,"GCAM-USA_REF"
"WI","subpeak generation","2020",0.481151875188681,"GCAM-USA_REF"
"WV","subpeak generation","2020",0.0406351481155003,"GCAM-USA_REF"
"WY","subpeak generation","2020",0.00070733259,"GCAM-USA_REF"
"AK","trn_aviation_intl","2020",0.38819905852337,"GCAM-USA_REF"
"AL","trn_aviation_intl","2020",0.0726029376922382,"GCAM-USA_REF"
"AR","trn_aviation_intl","2020",0.028682283234925,"GCAM-USA_REF"
"AZ","trn_aviation_intl","2020",0.0966297964312436,"GCAM-USA_REF"
"CA","trn_aviation_intl","2020",2.71465366578148,"GCAM-USA_REF"
"CO","trn_aviation_intl","2020",0.226829468948622,"GCAM-USA_REF"
"CT","trn_aviation_intl","2020",0.033742602349196,"GCAM-USA_REF"
"DE","trn_aviation_intl","2020",0.00269842349623867,"GCAM-USA_REF"
"FL","trn_aviation_intl","2020",0.86845278794565,"GCAM-USA_REF"
"GA","trn_aviation_intl","2020",0.100031363876599,"GCAM-USA_REF"
"HI","trn_aviation_intl","2020",0.304520641088943,"GCAM-USA_REF"
"IA","trn_aviation_intl","2020",0.0220189250107981,"GCAM-USA_REF"
"ID","trn_aviation_intl","2020",0.0207679727052565,"GCAM-USA_REF"
"IL","trn_aviation_intl","2020",0.59917998288611,"GCAM-USA_REF"
"IN","trn_aviation_intl","2020",0.189716369475753,"GCAM-USA_REF"
"KS","trn_aviation_intl","2020",0.036894232245006,"GCAM-USA_REF"
"KY","trn_aviation_intl","2020",0.246330814464336,"GCAM-USA_REF"
"LA","trn_aviation_intl","2020",0.691090997386681,"GCAM-USA_REF"
"MA","trn_aviation_intl","2020",0.15101645101586,"GCAM-USA_REF"
"MD","trn_aviation_intl","2020",0.0325605219400862,"GCAM-USA_REF"
"ME","trn_aviation_intl","2020",0.0220437508919368,"GCAM-USA_REF"
"MI","trn_aviation_intl","2020",0.0910475704688556,"GCAM-USA_REF"
"MN","trn_aviation_intl","2020",0.116783128391244,"GCAM-USA_REF"
"MO","trn_aviation_intl","2020",0.0738413261093053,"GCAM-USA_REF"
"MS","trn_aviation_intl","2020",0.234820050912344,"GCAM-USA_REF"
"MT","trn_aviation_intl","2020",0.0213465557491918,"GCAM-USA_REF"
"NC","trn_aviation_intl","2020",0.0860023901949093,"GCAM-USA_REF"
"ND","trn_aviation_intl","2020",0.0241632383522181,"GCAM-USA_REF"
"NE","trn_aviation_intl","2020",0.0259484110647846,"GCAM-USA_REF"
"NH","trn_aviation_intl","2020",0.00815656421681867,"GCAM-USA_REF"
"NJ","trn_aviation_intl","2020",0.888404228301605,"GCAM-USA_REF"
"NM","trn_aviation_intl","2020",0.0288832742652527,"GCAM-USA_REF"
"NV","trn_aviation_intl","2020",0.131576661318398,"GCAM-USA_REF"
"NY","trn_aviation_intl","2020",0.711976050922657,"GCAM-USA_REF"
"OH","trn_aviation_intl","2020",0.286010938153068,"GCAM-USA_REF"
"OK","trn_aviation_intl","2020",0.188989700300347,"GCAM-USA_REF"
"OR","trn_aviation_intl","2020",0.117298050129071,"GCAM-USA_REF"
"PA","trn_aviation_intl","2020",0.173007219370428,"GCAM-USA_REF"
"RI","trn_aviation_intl","2020",0.0148345319911122,"GCAM-USA_REF"
"SC","trn_aviation_intl","2020",0.050770674784787,"GCAM-USA_REF"
"SD","trn_aviation_intl","2020",0.019412385486624,"GCAM-USA_REF"
"TN","trn_aviation_intl","2020",0.286264356841586,"GCAM-USA_REF"
"TX","trn_aviation_intl","2020",1.88904000962412,"GCAM-USA_REF"
"UT","trn_aviation_intl","2020",0.156988105410414,"GCAM-USA_REF"
"VA","trn_aviation_intl","2020",0.261499591112346,"GCAM-USA_REF"
"VT","trn_aviation_intl","2020",0.00583743082512851,"GCAM-USA_REF"
"WA","trn_aviation_intl","2020",0.481851865338387,"GCAM-USA_REF"
"WI","trn_aviation_intl","2020",0.044751490185,"GCAM-USA_REF"
"WV","trn_aviation_intl","2020",0.00468223294409807,"GCAM-USA_REF"
"WY","trn_aviation_intl","2020",0.010404636718031,"GCAM-USA_REF"
"AK","trn_freight","2020",0.0482530278944902,"GCAM-USA_REF"
"AL","trn_freight","2020",0.240153422021837,"GCAM-USA_REF"
"AR","trn_freight","2020",0.131758903747822,"GCAM-USA_REF"
"AZ","trn_freight","2020",0.178960076945778,"GCAM-USA_REF"
"CA","trn_freight","2020",2.48392647255877,"GCAM-USA_REF"
"CO","trn_freight","2020",0.131741053957897,"GCAM-USA_REF"
"CT","trn_freight","2020",0.0558718142911015,"GCAM-USA_REF"
"DC","trn_freight","2020",0.00298989599734569,"GCAM-USA_REF"
"DE","trn_freight","2020",0.017369435924679,"GCAM-USA_REF"
"FL","trn_freight","2020",1.15308871915814,"GCAM-USA_REF"
"GA","trn_freight","2020",0.455833501278855,"GCAM-USA_REF"
"HI","trn_freight","2020",0.078958014404824,"GCAM-USA_REF"
"IA","trn_freight","2020",0.144323789112092,"GCAM-USA_REF"
"ID","trn_freight","2020",0.0861101961170209,"GCAM-USA_REF"
"IL","trn_freight","2020",0.395863358412329,"GCAM-USA_REF"
"IN","trn_freight","2020",0.325713575987461,"GCAM-USA_REF"
"KS","trn_freight","2020",0.152694838416301,"GCAM-USA_REF"
"KY","trn_freight","2020",0.195421556405792,"GCAM-USA_REF"
"LA","trn_freight","2020",0.592961960315825,"GCAM-USA_REF"
"MA","trn_freight","2020",0.111199013850782,"GCAM-USA_REF"
"MD","trn_freight","2020",0.119805878314498,"GCAM-USA_REF"
"ME","trn_freight","2020",0.0588445926733427,"GCAM-USA_REF"
"MI","trn_freight","2020",0.231170946904416,"GCAM-USA_REF"
"MN","trn_freight","2020",0.164986550639167,"GCAM-USA_REF"
"MO","trn_freight","2020",0.230594087853107,"GCAM-USA_REF"
"MS","trn_freight","2020",0.189800656831923,"GCAM-USA_REF"
"MT","trn_freight","2020",0.0559724269526175,"GCAM-USA_REF"
"NC","trn_freight","2020",0.236695020222802,"GCAM-USA_REF"
"ND","trn_freight","2020",0.0836504459395898,"GCAM-USA_REF"
"NE","trn_freight","2020",0.124177714363148,"GCAM-USA_REF"
"NH","trn_freight","2020",0.0216231580305522,"GCAM-USA_REF"
"NJ","trn_freight","2020",0.503860744574,"GCAM-USA_REF"
"NM","trn_freight","2020",0.119495410172031,"GCAM-USA_REF"
"NV","trn_freight","2020",0.0656501941005193,"GCAM-USA_REF"
"NY","trn_freight","2020",0.690543962312154,"GCAM-USA_REF"
